time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
205.9796324,2.6,3.47,3.38,2.351148655,3.28767395,3.192538175,,,2.3427472530413485,2.278182871723195
206.0298768,2.65,3.47,3.39,2.406324999,3.28767395,3.203123476,,,2.335307692198492,2.253305351299898
206.0800202,2.65,3.47,3.39,2.406324999,3.28767395,3.203123476,,,2.335307692198492,2.253305351299898
206.1301844,2.65,3.39,3.39,2.406324999,3.203123476,3.203123476,,,2.275,2.2232826088793445
206.1805203,2.65,3.39,3.35,2.406324999,3.203123476,3.160759402,,,2.304626374194607,2.208727042427211
206.2308542,2.65,3.39,3.35,2.406324999,3.203123476,3.160759402,,,2.304626374194607,2.208727042427211
206.2811807,2.65,3.38,3.39,2.406324999,3.192538175,3.203123476,,,2.267560439157143,2.2195790014162706
206.3313627,2.64,3.38,3.39,2.395307913,3.192538175,3.203123476,,,2.267560439157143,2.22532900171322
206.3817,2.64,3.38,3.39,2.395307913,3.192538175,3.203123476,,,2.267560439157143,2.22532900171322
206.4320359,2.64,3.4,3.36,2.395307913,3.213705027,3.171356177,,,2.304714285622969,2.221814286029221
206.4823827,2.66,3.4,3.36,2.417333241,3.213705027,3.171356177,,,2.304714285622969,2.210292546902792
206.5324815,2.66,3.4,3.36,2.417333241,3.213705027,3.171356177,,,2.304714285622969,2.210292546902792
206.5828333,2.66,3.4,3.36,2.417333241,3.213705027,3.171356177,,,2.304714285622969,2.210292546902792
206.6331584,2.66,3.4,3.36,2.417333241,3.213705027,3.171356177,,,2.304714285622969,2.210292546902792
206.6834922,2.66,3.4,3.36,2.417333241,3.213705027,3.171356177,,,2.304714285622969,2.210292546902792
206.7337836,2.72,3.25,3.42,2.483203576,3.054570346,3.234857029,,,2.1503956044606434,2.1425991159392686
206.784149,2.72,3.25,3.42,2.483203576,3.054570346,3.234857029,,,2.1503956044606434,2.1425991159392686
206.8344882,2.72,3.25,3.42,2.483203576,3.054570346,3.234857029,,,2.1503956044606434,2.1425991159392686
206.8848216,2.72,3.16,3.36,2.483203576,2.95863144,3.171356177,,,2.1317032963033427,2.089076206370237
206.9351569,2.72,3.16,3.36,2.483203576,2.95863144,3.171356177,,,2.1317032963033427,2.089076206370237
206.9854507,2.72,3.23,3.36,2.483203576,3.033282051,3.171356177,,,2.1808571428046934,2.113546273432865
207.0355419,2.77,3.23,3.36,2.537873125,3.033282051,3.171356177,,,2.1808571428046934,2.0837093170482914
207.0858766,2.77,3.23,3.36,2.537873125,3.033282051,3.171356177,,,2.1808571428046934,2.0837093170482914
207.1360584,2.77,3.16,3.36,2.537873125,2.95863144,3.171356177,,,2.1317032963033427,2.059239249985663
207.1863991,2.77,3.16,3.37,2.537873125,2.95863144,3.181949088,,,2.124307692212356,2.0628727424303657
207.2366996,2.77,3.16,3.37,2.537873125,2.95863144,3.181949088,,,2.124307692212356,2.0628727424303657
207.2867899,2.77,3.19,3.35,2.537873125,2.990652103,3.160759402,,,2.160010989433728,2.0660380793848487
207.3371142,2.8,3.19,3.35,2.570583591,2.990652103,3.160759402,,,2.160010989433728,2.047875035936893
207.3874631,2.8,3.19,3.35,2.570583591,2.990652103,3.160759402,,,2.160010989433728,2.047875035936893
207.4376216,2.8,3.15,3.43,2.570583591,2.947948439,3.245427553,,,2.0725384612341724,2.063285451728872
207.4879679,2.82,3.15,3.43,2.592354142,2.947948439,3.245427553,,,2.0725384612341724,2.0510680605086438
207.5383138,2.82,3.15,3.43,2.592354142,2.947948439,3.245427553,,,2.0725384612341724,2.0510680605086438
207.5885295,2.82,3.15,3.4,2.592354142,2.947948439,3.213705027,,,2.095054944883238,2.040005614194102
207.6388622,2.8,3.15,3.4,2.570583591,2.947948439,3.213705027,,,2.095054944883238,2.052223005414331
207.689197,2.8,3.15,3.4,2.570583591,2.947948439,3.213705027,,,2.095054944883238,2.052223005414331
207.7393271,2.87,3.15,3.39,2.64665827,2.947948439,3.203123476,,,2.1025164831318914,2.0054158149007604
207.7896682,2.87,3.15,3.39,2.64665827,2.947948439,3.203123476,,,2.1025164831318914,2.0054158149007604
207.8399725,2.87,3.15,3.39,2.64665827,2.947948439,3.203123476,,,2.1025164831318914,2.0054158149007604
207.8903135,2.85,3.11,3.38,2.624957143,2.905167809,3.192538175,,,2.0824395603975305,2.0004970850941635
207.9404591,2.85,3.11,3.38,2.624957143,2.905167809,3.192538175,,,2.0824395603975305,2.0004970850941635
207.9907988,2.85,3.11,3.38,2.624957143,2.905167809,3.192538175,,,2.0824395603975305,2.0004970850941635
